original_sentence,dialect_city_id,dialect_province_id,dialect_country_id,dialect_region_id,dataset_name
اولا كلنا بنشتكى ان مفيش تفتيش ولا رقابه على اجهزة الدوله ولما ينزل مسئول ويصور للشعب يبقى نقول بيعمل شو ولو ما صوروش مش هنعرف حاجه ونشتكى تانى وبعدين مدرسين مين اللى اساء ليهم بالعكس هو يخاف من الافتراء امام الكاميرات الراى العام معتش بيسكت وبعدين فى مدرسه من غير اى مسئول فى الاداره طبعا دا تسيب مش معقول يسكت عليه ياريت يا صاحبة المقال تعيدى البحث عن شو اعلامى بشكل او باخر,,,eg,nile_basin,aoc
طالما انك يا كابتن حسام بتعتبره مواطن . . . يبقى نحاسبه بقى على أنه مواطن,,,eg,nile_basin,aoc
يعنى الله أصدر حكمه خلاص وقالها صريحة ولن تعدلوا,,,eg,nile_basin,aoc
كنت فين يا قطة يا بيضا من 6 سنين ( اللي استحوا . . . ),,,eg,nile_basin,aoc
حكامنا من الصين . . . عايزين حكام مرتشين,,,eg,nile_basin,aoc
"يا راجل يا طيب , وزير الداخلية اتضرب بالنار عند فندق سميراميس ( قلب العاصمة ) والجناة هربوا وكان رده عندما ساله الريس عن الواقعة قال : الواد اتظفلط من الظابط . . . راح الريس شاله من منصبه . . .",,,eg,nile_basin,aoc
"اللى ييجى على الذمالك نهايته معروفة واللى عمله ابراهيم هيكون رد كل جماهير الذمالك على اى سفيه او معتوه يغلط فى نادى الذمالك , انا مش عارف الناس دى بتحارب الذمالك وناسيين انه عصب الكورة المصرية خلاص يبقى الرد على الظلم هيكون الاهانة ومسح الكرامة",,,eg,nile_basin,aoc
استرها يا رب وعديها علي خير وتكون الاصابت قليلة,,,eg,nile_basin,aoc
اكيد هما بتوع الزمالك هما اللى بيقولو كدة ومندسين وعاملين نفسهم خايفين على النادى واللة العظيم يا جماعة عصام الحضرى مطلوب جدا اليومين دول واظن كلنا عارفين,,,eg,nile_basin,aoc
يعنى لو لم يكن النائب اتلسع من الفاتوره هو والمحافظ لم نكن لنسمع هذا الكلام,,,eg,nile_basin,aoc
عايزين حكام م الصين . . . حكآمنا مرتشين . . .,,,eg,nile_basin,aoc
الى الان مازالت سفاقه الجزائرين مستمره فهم لم يكفوا عن التطاول على اسيدهم فبد لا ما يوجهوا سمومهم واحقدهم الى هذا الفرنسى الذى ينتمى الى شعب اذلهم سنينا يتحولون الى ام الدنيا لكن عزاؤنا الوحيد اننا نحن الكبار,,,eg,nile_basin,aoc
مش مهم الاسماء الي هتقود الامة المهم انة يبقى في رقابة وحساب شديد على الفاسد,,,eg,nile_basin,aoc
تب دور على واحدة طويلة كدة متلاقيش كلهم قصيرين ه - تب دور على وحدة تحبك بجد وتصونك - تب واحدة متربية على اصول الدين تحمي ولادك وتعلمهم دينك متلاقيش أغلبيتهم ماعندهمش دين اصلا بيعبدو حجات غريبة كدة - تب . . . وحاجات تانية كتير . . .,,,eg,nile_basin,aoc
يستاهل,,,eg,nile_basin,aoc
أحلى واغلى كلام سلاح ردع فيلم شوفناه ونفسنا نحققه,,,eg,nile_basin,aoc
عايزين حكام م الصين . . . حكآمنا مرتشين . . .,,,eg,nile_basin,aoc
نور الثعالب والمراكبي ابو خطين,,,eg,nile_basin,aoc
مين الى اساء لسمعةمصر المخرج ولا البلطجى ؟ بلادفاع عن الغلط وتبرير الحماقة البلطجى لن يرجعى طالما امثالك يدافعون عنه انت وامثالك الذين تسيئون لسمعة مصر انشرومحدش هيعنفك,,,eg,nile_basin,aoc
نورمال خويا متزغفش راهي تتنوفق,,,eg,nile_basin,aoc
الأخ اللى مسمى نفسه حشمت هو انت ماشفتش ماتش الزمالك والمحلة اللى بعد الأهلى وانبى والبنالتى اللى ماحدش لمسه واتحسبت للزمالك أونطة والبنالتى اللى عليكم ومااتحسبش النتيجة انقلبت من فوز المحلة لفوز الزمالك ولا ماتش الزمالك والاتحاد ولا ماتش الزمالك والجونة وغيره وغيره الزمالك واخد السنادى 15 نقطة ظلم ونسيت أهداف الأهلى اللى مابتتحسبش ومنها هدف الكورة دخلت الشبكة متر جوة والحكم ماحسبهاش وضربات الجزاء الواضحة اللى مااتحسبتش للأهلى ومنها ماتش انبى اللى بتتكلم عليه وبعدين من امتى الزمالك كان ند للأهلى,,,eg,nile_basin,aoc
وجبت السموم وما مات غير الغلبان,,,eg,nile_basin,aoc
عايزين حكام م الصين . . . حكآمنا مرتشين . . .,,,eg,nile_basin,aoc
يارب ينصلح التعليم على ايدية,,,eg,nile_basin,aoc
ياريت ياخدوا الناس اللى فضلت 7 سنين فى حقوق عشان بيبقى عندهم خبره,,,eg,nile_basin,aoc
تجيبها كده هي كده توديها كده هي كده ياعم كده دي بلدنا كده,,,eg,nile_basin,aoc
بصراحه انا فرحان باخلاقك ياكابتن حسام انت وشيكابالا وعبد الواحد السيد وربنا معاكم ويوفقكم بس بصراحه فرق كبير بينك وبين اخوك وهو دائما بتاع مشاكل وبياخدك معاه بذنبه ربنا يهديه,,,eg,nile_basin,aoc
الحل الامثل مثلما فعل السادات رحمة الله عليه قرار باغلاق محلات اللحمة والفراخ لمدة شهر علشان يرجعو الاسعار فاكرين يابشر ولا نسيتو بعد الشهر رجعت الاسعار ارخص من الاول,,,eg,nile_basin,aoc
برافو عليكى,,,eg,nile_basin,aoc
والا انت سائلة عليا,,,eg,nile_basin,aoc
من الواضح يا اخ محمد انك ما اتفرجتش على اى فلم من افلام احمد حلمى نهائى بدليل كلامك لانى بجد اكتر انسان عمل افلام صعبة ومعقدة فى مصر ومن الصعب على امثالك فهمها لانها لاتصلح الا لناس مثقفة هو احمد حلمى بدا من فلم مطب صناعى وحتى فلم الف مبروك وهو الممثل الوحيد اللى خرج الكوميدا من الشكل الهزيل اللى الشكل الراقى اللى بيحترم فكر المشاهد,,,eg,nile_basin,aoc
حكامنا من الصين . . . عايزين حكام مرتشين,,,eg,nile_basin,aoc
لما نؤيد مطالب البرادعي بتغيير الدسور ولي تغيير عداد الميه والله شركة الميه شوية حرامية بيسرقوا الشعب والحكومة والريس عارف وراضي إللي مش راضي يروح يوقع مع البرادعي ودا أسهل وأسرع 2011 م بإذن الله سوف يتبخر كل الحرامية مع الحزب الحاكم الناس قرفت ؟,,,eg,nile_basin,aoc
و 9 مبارايات خارج النادي . . مفيش مستوي . .,,,eg,nile_basin,aoc
التوأم تربيتكو وتعليمكو اشمعني زمان لما كانوا بيتخانقوا ويبلطجوا ويبطحوا نفسهم علي الناس كنتو بتقولوا دة حمس ومحبة لفريقهم وروح الفانلة البمبي,,,eg,nile_basin,aoc
هانقول ايه,,,eg,nile_basin,aoc
ارحمونا منه لينا 6 سنين ماشفناهوش وكتر خيرو عمره اكتر من 80 سنة,,,eg,nile_basin,aoc
ماكلنا بنقول الكلام ده فين الشتيمة اللى بيقول عليها,,,eg,nile_basin,aoc
عم أردوغان أقض أولا علي مهند ولميس والبلاوي السوداء الموجوة عندك ثم تحدث عن,,,eg,nile_basin,aoc
انت بس جيت منين ومين سندك ؟,,,eg,nile_basin,aoc
هو مبارك وحزبه الوثني خايفين من ايه مش بيقولوا ان الشعب بيحبهم,,,eg,nile_basin,aoc
انت متدين و لا لا ؟ ؟ ؟ ايه الأسئلة الفاشلة دى . . و يغموا عينه ليه يا جبناء ؟ ؟ يا هجامين يا بلطجية مبارك,,,eg,nile_basin,aoc
بقى مش عارفين فين الغلط في اللي قاله احمد عز ! ! ! دي مصيبة اكبر . . . المهندس احمد عز اشترط دخول مصر في الحرب في حال لو دعمتنا قطر او السعودية او ليبيا,,,eg,nile_basin,aoc
البلد باظت معتش ينفع فيها غير حاجه واحده بس التغير هوا دا الحل الاكيد التغيير الكامل لكل الشعب وعدم الاستهانه باي شيء عدم قول كلمه وانا مالي لازم كلنا نتغير لازم نعمل حاجه ونتجه الي ربنا وندعيله يخرجنا من المحنه الي الحكومه دخلتنا فيها الله يسامحهم,,,eg,nile_basin,aoc
حكامنا من الصين . . . عايزين حكام مرتشين,,,eg,nile_basin,aoc
اظرف تعبير يا استاذة عن الموضوع ولو خيرونى لحكم بينهما لاخترتك مع علمى بانك لن تحكمى بين هذه المهاترات والتى اجبروا العالم العربى ان يراها داخل كل بيت وعلى راى المثل هننشر غسيلنا الوسخ بقى وحيات اولادك لتنشرها .,,,eg,nile_basin,aoc
شكرا لاكتشافك الذرة ما انتو ما فالحين في حاجة غير اكتشاف اخطاء الاخرين وبعدين من قال ان في واحد اهلاوي مفروس من الزمالك الاهلي بطل علي طول الخط مش ذيكم لكم سبع سنين ما حصلتو علي دوري حتي لعبة من ورق انا بتكلم علي الاخلاق الكل يعرف اخلاق ابراهيم وحسام بدليل ايقافهم دوليا ولهم تاريخ اسود مع الارهاب في الملاعب وبعدين اكتب اسمك بالعربي يا اسامة بلاش فلفسفة كدابة برضة بنعرف انجليزي ذيك بس عيب نبقي عربي ونكتب انجليزي ولا انت زملكاوي مش فارقة معاك,,,eg,nile_basin,aoc
